EmployeeID,Age,Gender,Department,JobRole,Salary,Education,ExperienceYears,Attrition,OverTime,MaritalStatus
4472,49,Male,Tech,Developer,72082,PhD,2,No,Yes,Single
4473,33,Female,Sales,Research Scientist,74689,PhD,13,No,Yes,Single
4474,47,Female,Finance,Analyst,96407,Bachelors,15,No,Yes,Single
4475,34,Female,HR,Analyst,99072,High School,3,No,No,Single
4476,29,Female,Sales,Research Scientist,108633,PhD,30,No,Yes,Single
4477,49,Male,Admin,HR Executive,84766,Bachelors,12,No,No,Single
4478,51,Female,Finance,Developer,85711,Masters,26,No,No,Married
4479,30,Male,Finance,Manager,135253,Masters,0,No,Yes,Single
4480,52,Male,Finance,Developer,23217,Diploma,24,No,No,Single
4481,42,Female,R&D,Analyst,100642,PhD,10,No,No,Divorced
4482,55,Male,R&D,Manager,50359,Bachelors,8,No,No,Divorced
4483,52,Male,Finance,HR Executive,132000,Bachelors,6,No,No,Divorced
4484,46,Female,Admin,Sales Executive,73509,High School,13,Yes,No,Single
4485,33,Male,Tech,Sales Executive,81970,Bachelors,29,No,No,Single
4486,22,Male,Admin,Developer,42357,PhD,23,No,No,Married
4487,43,Female,R&D,Developer,62354,Bachelors,2,No,No,Married
4488,58,Female,Sales,Manager,58570,Diploma,26,No,Yes,Married
4489,22,Female,R&D,Manager,27034,Masters,0,Yes,No,Married
4490,22,Female,Tech,HR Executive,36263,Masters,25,Yes,No,Single
4491,42,Female,HR,Developer,62180,Bachelors,5,No,No,Divorced
4492,36,Female,R&D,Analyst,70099,Bachelors,11,No,No,Single
4493,38,Female,Admin,Sales Executive,94312,Bachelors,34,No,No,Single
4494,43,Male,Admin,HR Executive,129358,Bachelors,9,No,No,Single
4495,59,Male,Finance,Manager,95348,Diploma,8,No,No,Single
4496,56,Female,Finance,Analyst,105275,PhD,22,No,No,Divorced
4497,37,Male,Finance,Developer,46925,Diploma,29,Yes,Yes,Divorced
4498,29,Male,HR,Research Scientist,139939,Diploma,21,No,No,Married
4499,38,Female,Tech,Manager,39575,Diploma,8,No,No,Single
4500,38,Male,Sales,HR Executive,42231,Masters,18,No,Yes,Married
4501,47,Female,Admin,Research Scientist,96935,Diploma,7,Yes,No,Divorced
4502,34,Male,Admin,Analyst,67731,Bachelors,3,No,No,Divorced
4503,38,Female,Tech,Sales Executive,43100,Diploma,4,No,Yes,Married
4504,59,Male,HR,Analyst,30768,Bachelors,18,No,No,Divorced
4505,38,Male,Finance,Sales Executive,149057,PhD,17,No,No,Divorced
4506,35,Male,Tech,Analyst,118835,Masters,28,No,No,Single
4507,27,Female,Sales,Manager,135919,PhD,18,No,No,Single
4508,56,Male,Finance,Manager,79337,PhD,5,No,Yes,Divorced
4509,35,Male,Sales,HR Executive,136385,Masters,4,No,No,Divorced
4510,29,Female,R&D,Research Scientist,138058,Bachelors,4,No,No,Married
4511,36,Female,Sales,Analyst,70697,Bachelors,7,No,No,Married
4512,48,Male,Finance,Analyst,31357,Bachelors,26,No,No,Divorced
4513,34,Male,R&D,Research Scientist,86973,Masters,17,Yes,No,Single
4514,52,Male,Finance,Developer,44946,Diploma,25,No,No,Single
4515,56,Male,Admin,HR Executive,106424,High School,15,No,Yes,Married
4516,27,Female,Finance,Analyst,91038,Diploma,21,Yes,No,Single
4517,26,Male,R&D,HR Executive,125912,Diploma,22,No,Yes,Single
4518,43,Male,Sales,Analyst,75149,PhD,2,No,No,Married
4519,44,Female,Admin,Analyst,25566,High School,2,No,No,Married
4520,46,Male,HR,Developer,142474,Bachelors,11,No,No,Single
4521,55,Male,HR,Manager,61576,Diploma,22,No,No,Married
4522,47,Male,HR,HR Executive,73318,Masters,10,No,No,Divorced
4523,26,Female,HR,Research Scientist,89550,Diploma,28,No,No,Married
4524,47,Female,Tech,HR Executive,147059,Bachelors,5,Yes,No,Divorced
4525,41,Male,HR,Developer,71408,Diploma,15,No,No,Divorced
4526,27,Male,R&D,Sales Executive,73506,PhD,33,No,No,Divorced
4527,27,Female,HR,Sales Executive,137998,PhD,10,Yes,No,Married
4528,39,Male,Finance,Developer,99149,Diploma,10,No,Yes,Married
4529,25,Male,HR,Developer,60167,PhD,24,No,No,Married
4530,38,Female,Sales,Manager,53699,Masters,18,No,No,Divorced
4531,35,Female,R&D,HR Executive,137017,High School,31,No,Yes,Married
4532,35,Female,R&D,HR Executive,69545,Diploma,7,No,No,Single
4533,34,Male,Admin,Sales Executive,120769,Masters,11,No,No,Single
4534,28,Male,Tech,Research Scientist,72429,Masters,34,Yes,No,Married
4535,36,Male,Finance,HR Executive,133927,Masters,5,Yes,Yes,Divorced
4536,40,Male,R&D,Analyst,107350,Bachelors,20,No,No,Married
4537,56,Female,Sales,Analyst,43386,Diploma,25,No,No,Single
4538,38,Male,HR,Manager,79273,Diploma,0,No,No,Divorced
4539,56,Male,R&D,Manager,132312,Diploma,16,No,No,Married
4540,40,Female,Sales,Sales Executive,61585,High School,34,No,No,Married
4541,41,Female,HR,Research Scientist,124292,Masters,26,No,No,Divorced
4542,57,Male,Tech,Research Scientist,27509,Diploma,1,No,No,Divorced
4543,56,Female,R&D,Developer,107852,PhD,0,No,No,Single
4544,53,Female,R&D,Manager,131153,Bachelors,9,No,Yes,Married
4545,45,Male,Sales,HR Executive,96607,High School,30,No,No,Single
4546,38,Male,Admin,Analyst,113278,Bachelors,4,No,No,Single
4547,28,Male,Finance,HR Executive,132385,Masters,12,No,No,Divorced
4548,22,Male,Tech,Analyst,98764,PhD,23,No,Yes,Married
4549,56,Female,Finance,Sales Executive,97150,Masters,26,Yes,No,Single
4550,53,Female,R&D,Analyst,95837,Diploma,0,No,No,Single
4551,57,Male,Finance,HR Executive,144045,Bachelors,19,No,No,Divorced
4552,34,Male,HR,HR Executive,83305,PhD,7,No,No,Married
4553,27,Female,Tech,Research Scientist,121085,Bachelors,2,Yes,Yes,Married
4554,35,Male,Finance,Research Scientist,62851,High School,31,No,No,Single
4555,58,Male,HR,Manager,96910,PhD,24,Yes,No,Divorced
4556,36,Male,Sales,HR Executive,54407,High School,24,No,No,Married
4557,25,Male,Finance,Sales Executive,66606,PhD,13,No,Yes,Married
4558,37,Female,Tech,Analyst,127277,Diploma,26,Yes,Yes,Single
4559,49,Male,HR,Manager,99518,Bachelors,31,No,No,Married
4560,37,Female,Finance,Developer,116794,Bachelors,26,No,Yes,Married
4561,25,Male,Sales,Developer,65652,Masters,3,Yes,No,Married
4562,47,Male,Finance,Analyst,30248,PhD,10,No,No,Married
4563,49,Female,HR,Analyst,30515,PhD,2,No,No,Single
4564,53,Male,Finance,Analyst,120578,High School,24,No,No,Married
4565,23,Female,Tech,Research Scientist,112345,PhD,23,No,No,Married
4566,52,Male,R&D,Analyst,30830,Bachelors,8,No,No,Divorced
4567,24,Male,HR,Developer,80631,PhD,7,No,Yes,Single
4568,29,Male,HR,Analyst,120784,Masters,30,No,No,Married
4569,45,Male,HR,HR Executive,145496,Masters,16,Yes,No,Divorced
4570,36,Male,HR,Sales Executive,26799,Bachelors,30,No,No,Single
4571,52,Female,Finance,Developer,94083,Bachelors,3,No,No,Married
4572,30,Female,Tech,Sales Executive,117098,Bachelors,3,No,Yes,Divorced
4573,23,Male,Sales,Developer,34328,PhD,7,No,No,Single
4574,29,Male,Tech,Manager,32679,PhD,5,No,No,Married
4575,28,Female,HR,HR Executive,41058,Diploma,8,No,No,Divorced
4576,37,Female,Admin,Developer,146226,High School,7,No,No,Single
4577,56,Male,Finance,HR Executive,117773,PhD,31,No,Yes,Divorced
4578,51,Male,Admin,Developer,66696,Diploma,14,No,Yes,Divorced
4579,31,Female,Finance,Sales Executive,105442,Diploma,17,No,Yes,Married
4580,59,Male,HR,Sales Executive,128963,Masters,22,No,Yes,Divorced
4581,39,Female,Finance,Developer,58872,PhD,4,No,Yes,Married
4582,26,Male,HR,Developer,74971,Diploma,26,No,No,Married
4583,50,Female,Tech,Research Scientist,102083,Masters,32,No,No,Divorced
4584,55,Female,R&D,HR Executive,43306,High School,1,No,No,Divorced
4585,44,Male,Finance,HR Executive,48210,Masters,27,No,Yes,Divorced
4586,26,Female,HR,HR Executive,65693,High School,23,Yes,No,Divorced
4587,51,Male,Admin,HR Executive,48239,Bachelors,20,No,No,Single
4588,27,Male,HR,Manager,113366,Bachelors,30,No,No,Married
4589,25,Male,Admin,Manager,88917,Masters,10,No,No,Divorced
4590,50,Male,Finance,Analyst,120368,Bachelors,27,No,No,Single
4591,44,Female,Sales,Developer,124893,PhD,3,No,Yes,Divorced
4592,27,Male,Admin,Developer,114377,Masters,15,No,No,Single
4593,53,Male,HR,Developer,27447,Diploma,11,No,Yes,Married
4594,39,Male,Finance,Developer,105904,PhD,21,Yes,No,Divorced
4595,36,Male,HR,HR Executive,40271,Masters,34,No,No,Single
4596,53,Female,Sales,HR Executive,85875,High School,15,No,No,Single
4597,30,Male,R&D,Manager,139509,Bachelors,23,No,No,Married
4598,58,Female,Sales,Sales Executive,138469,Bachelors,34,Yes,Yes,Divorced
4599,31,Female,Tech,Research Scientist,105510,Bachelors,27,No,No,Divorced
4600,41,Female,Finance,HR Executive,112045,Masters,28,No,No,Married
4601,27,Male,Sales,HR Executive,123434,PhD,20,No,No,Married
4602,24,Male,R&D,HR Executive,76843,High School,24,No,No,Married
4603,32,Male,HR,Sales Executive,46221,Bachelors,30,No,No,Single
4604,38,Male,Finance,Sales Executive,147108,PhD,14,No,Yes,Single
4605,53,Female,Admin,Manager,84388,Diploma,34,No,Yes,Married
4606,25,Female,Sales,HR Executive,112799,Diploma,21,Yes,Yes,Divorced
4607,25,Male,R&D,Research Scientist,76467,High School,4,No,No,Single
4608,38,Male,Sales,Developer,93269,Bachelors,12,No,No,Married
4609,40,Male,Tech,HR Executive,131414,Diploma,31,No,No,Single
4610,26,Male,Finance,Manager,90585,PhD,2,No,Yes,Single
4611,53,Male,HR,Manager,63086,PhD,14,No,No,Married
4612,43,Male,R&D,Research Scientist,130937,Diploma,26,No,Yes,Divorced
4613,27,Male,Sales,Analyst,106624,Bachelors,26,No,No,Divorced
4614,56,Female,Finance,Manager,101144,High School,29,No,Yes,Single
4615,43,Female,Sales,Sales Executive,20638,Bachelors,5,No,No,Divorced
4616,22,Female,Finance,Sales Executive,93245,Masters,24,Yes,No,Divorced
4617,41,Female,Tech,Developer,90679,Diploma,27,Yes,Yes,Married
4618,43,Male,Sales,Manager,82934,Masters,21,No,Yes,Married
4619,32,Male,Tech,Developer,86760,Diploma,3,No,No,Married
4620,34,Male,Admin,Manager,67234,High School,14,Yes,Yes,Divorced
4621,24,Male,Admin,Research Scientist,81049,Bachelors,25,No,No,Divorced
4622,30,Male,R&D,HR Executive,83843,Bachelors,17,No,No,Married
4623,33,Female,Tech,Manager,68047,Diploma,8,Yes,No,Divorced
4624,44,Male,Finance,Analyst,130406,PhD,3,Yes,No,Married
4625,35,Female,R&D,Sales Executive,122549,Masters,4,Yes,No,Single
4626,54,Male,Sales,Research Scientist,29741,Bachelors,5,No,No,Single
4627,39,Female,Sales,HR Executive,140111,Bachelors,11,No,No,Divorced
4628,30,Male,Finance,HR Executive,83004,Diploma,30,No,Yes,Divorced
4629,44,Female,HR,Sales Executive,81489,PhD,8,Yes,No,Divorced
4630,31,Male,HR,HR Executive,42991,Masters,6,No,No,Divorced
4631,40,Male,Sales,Developer,125711,PhD,28,No,No,Single
4632,26,Male,Finance,Research Scientist,46081,PhD,13,No,Yes,Married
4633,44,Male,HR,Analyst,142761,Diploma,19,No,Yes,Single
4634,51,Female,Tech,Sales Executive,133094,PhD,31,No,Yes,Married
4635,46,Male,Sales,Manager,77304,Masters,21,Yes,No,Divorced
4636,49,Female,Admin,Manager,35642,High School,17,No,No,Married
4637,55,Male,Tech,Manager,147310,High School,24,No,No,Married
4638,46,Female,Finance,Research Scientist,95103,Masters,30,No,Yes,Married
4639,31,Male,Admin,Analyst,127163,Diploma,34,No,Yes,Married
4640,35,Male,Tech,HR Executive,124072,Bachelors,25,No,Yes,Single
4641,51,Female,HR,Analyst,137062,Diploma,3,No,No,Divorced
4642,46,Male,HR,Analyst,138778,Masters,19,No,No,Divorced
4643,35,Male,Admin,Sales Executive,37399,PhD,33,No,No,Married
4644,56,Female,R&D,Research Scientist,53103,High School,11,Yes,No,Divorced
4645,55,Male,Sales,Manager,131257,PhD,15,No,Yes,Single
4646,31,Female,Admin,Sales Executive,35330,Diploma,4,No,No,Married
4647,56,Male,Finance,HR Executive,36464,Masters,34,No,No,Divorced
4648,32,Female,Sales,Analyst,22134,High School,26,Yes,Yes,Divorced
4649,32,Female,Tech,Manager,144679,Masters,0,Yes,Yes,Married
4650,42,Female,Finance,Research Scientist,69409,High School,33,No,No,Single
4651,42,Female,Finance,Developer,115198,High School,31,No,Yes,Married
4652,43,Male,HR,Analyst,20184,High School,32,No,No,Married
4653,28,Male,Tech,Analyst,115923,Diploma,30,No,No,Divorced
4654,38,Female,HR,Analyst,141529,Masters,12,No,No,Divorced
4655,23,Male,HR,Analyst,69274,Bachelors,1,Yes,No,Married
4656,33,Male,R&D,Manager,126360,Bachelors,29,No,Yes,Married
4657,39,Male,HR,Research Scientist,92799,Bachelors,9,No,Yes,Divorced
4658,32,Female,Sales,Sales Executive,139388,Masters,22,Yes,No,Married
4659,37,Male,Finance,Manager,75810,PhD,32,No,No,Single
4660,39,Male,HR,Research Scientist,98727,Masters,28,Yes,No,Married
4661,56,Female,Admin,Sales Executive,89050,High School,29,No,No,Single
4662,47,Male,Sales,Analyst,140321,PhD,33,No,No,Married
4663,37,Female,Tech,Research Scientist,52734,High School,16,Yes,Yes,Married
4664,27,Female,Finance,Analyst,91613,High School,21,No,No,Married
4665,33,Female,Admin,Research Scientist,70546,Masters,4,No,No,Divorced
4666,34,Male,Admin,HR Executive,55120,Bachelors,10,No,No,Divorced
4667,25,Male,Tech,Developer,68484,PhD,21,No,No,Divorced
4668,23,Female,Admin,Analyst,80563,Diploma,31,Yes,Yes,Divorced
4669,47,Female,Sales,Analyst,95036,Bachelors,23,No,Yes,Divorced
4670,48,Female,Tech,Analyst,100528,Diploma,10,Yes,No,Divorced
4671,48,Female,Admin,HR Executive,75113,Masters,10,No,No,Married
4672,36,Female,Tech,Manager,73096,PhD,16,No,No,Single
4673,29,Female,Tech,Sales Executive,30133,Masters,31,No,No,Divorced
4674,28,Male,HR,Analyst,26405,Diploma,18,No,No,Divorced
4675,33,Female,HR,Analyst,50269,High School,26,Yes,Yes,Married
4676,34,Female,HR,Manager,102410,Masters,31,No,No,Divorced
4677,38,Female,Admin,Manager,116993,PhD,24,No,Yes,Married
4678,38,Male,Finance,Developer,135742,Masters,27,No,No,Divorced
4679,57,Male,Sales,Research Scientist,37085,Bachelors,26,No,No,Single
4680,42,Male,Admin,Analyst,55702,Masters,13,No,Yes,Divorced
4681,29,Male,HR,Research Scientist,140075,Diploma,1,Yes,No,Divorced
4682,26,Female,Tech,Manager,99883,Masters,16,No,No,Married
4683,47,Male,Admin,Manager,33502,PhD,0,No,Yes,Divorced
4684,37,Female,Tech,Developer,66479,Masters,31,Yes,No,Married
4685,57,Female,Tech,Sales Executive,99384,Masters,18,No,Yes,Single
4686,49,Female,Tech,HR Executive,107957,PhD,13,No,No,Divorced
4687,50,Female,R&D,HR Executive,34426,Masters,30,No,Yes,Married
4688,33,Female,Finance,HR Executive,90231,PhD,17,Yes,No,Single
4689,58,Female,Sales,Manager,134507,Diploma,13,No,No,Single
4690,51,Male,Sales,Analyst,35860,PhD,13,No,No,Married
4691,44,Male,HR,Developer,66865,Diploma,23,No,No,Married
4692,37,Male,R&D,Sales Executive,67404,Diploma,4,Yes,Yes,Divorced
4693,35,Male,Admin,HR Executive,111246,PhD,15,Yes,Yes,Single
4694,31,Male,Admin,Developer,77423,Masters,4,No,No,Single
4695,28,Female,Sales,Manager,110947,Bachelors,12,No,No,Married
4696,58,Male,Finance,HR Executive,94379,PhD,15,Yes,No,Single
4697,50,Male,Tech,Sales Executive,51152,Masters,14,No,No,Married
4698,24,Male,HR,Research Scientist,135104,Diploma,30,No,No,Divorced
4699,36,Female,Finance,Sales Executive,101109,High School,4,No,No,Married
4700,57,Female,Sales,Analyst,123870,Bachelors,20,No,Yes,Divorced
4701,40,Female,R&D,HR Executive,50737,Masters,29,Yes,Yes,Married
4702,34,Male,HR,HR Executive,74325,Bachelors,22,No,No,Divorced
4703,42,Male,Sales,Research Scientist,58767,High School,28,Yes,No,Single
4704,58,Male,Admin,Research Scientist,113792,High School,12,Yes,Yes,Married
4705,48,Male,HR,HR Executive,122170,High School,31,Yes,Yes,Married
4706,50,Male,Sales,Analyst,61705,PhD,26,No,No,Married
4707,41,Female,Admin,Research Scientist,22002,Bachelors,33,No,Yes,Divorced
4708,46,Male,Admin,Manager,102159,PhD,32,No,No,Married
4709,27,Female,Tech,HR Executive,80237,High School,3,No,Yes,Married
4710,57,Male,R&D,Sales Executive,136632,Masters,17,No,Yes,Single
4711,23,Female,Tech,Sales Executive,75713,High School,5,No,No,Married
4712,43,Female,Sales,Analyst,61815,PhD,27,Yes,No,Married
4713,53,Female,Finance,Manager,84997,High School,26,No,No,Married
4714,37,Female,Tech,Research Scientist,80859,High School,25,Yes,No,Married
4715,39,Male,Finance,HR Executive,134229,PhD,19,No,Yes,Single
4716,26,Male,Admin,Sales Executive,145526,PhD,12,No,No,Married
4717,57,Male,Sales,Sales Executive,83236,Masters,27,No,Yes,Married
4718,51,Female,R&D,Sales Executive,107787,PhD,33,No,No,Single
4719,40,Male,Finance,Sales Executive,137882,Masters,22,No,No,Divorced
4720,44,Male,Sales,Developer,98243,Diploma,9,No,Yes,Divorced
4721,55,Male,Finance,Analyst,109653,Diploma,29,No,Yes,Single
4722,34,Male,Tech,Research Scientist,42743,PhD,21,No,No,Single
4723,50,Female,Sales,HR Executive,76739,High School,4,Yes,No,Divorced
4724,57,Female,Tech,HR Executive,139492,Bachelors,8,No,No,Married
4725,43,Male,HR,HR Executive,96326,High School,3,No,Yes,Divorced
4726,57,Male,Sales,Research Scientist,133605,PhD,0,No,No,Married
4727,30,Male,Finance,Analyst,118156,Masters,33,No,Yes,Single
4728,40,Female,HR,Manager,101132,High School,25,No,Yes,Single
4729,59,Female,Tech,Analyst,50339,Diploma,17,No,No,Single
4730,27,Female,Tech,Sales Executive,54121,PhD,15,Yes,No,Divorced
4731,36,Male,Finance,Sales Executive,62995,High School,22,No,No,Single
4732,41,Female,HR,Analyst,72032,High School,25,No,No,Divorced
4733,30,Female,Admin,Analyst,134132,Masters,1,No,No,Married
4734,53,Female,R&D,Research Scientist,69831,Masters,4,Yes,No,Married
4735,25,Female,Finance,Research Scientist,61446,Masters,28,No,No,Married
4736,39,Female,Tech,Developer,138308,Bachelors,3,No,No,Single
4737,26,Male,Sales,HR Executive,146530,PhD,34,Yes,No,Married
4738,41,Male,HR,Developer,65678,PhD,21,No,No,Single
4739,44,Male,Admin,HR Executive,144318,Diploma,7,Yes,No,Divorced
4740,32,Male,R&D,Sales Executive,40698,Diploma,20,No,No,Single
4741,58,Female,Sales,Developer,125168,PhD,7,No,Yes,Married
4742,43,Male,HR,Developer,100252,High School,4,No,Yes,Single
4743,25,Male,Admin,Manager,116342,PhD,20,No,No,Single
4744,50,Male,Finance,Analyst,103404,Bachelors,26,No,No,Divorced
4745,55,Female,Admin,Research Scientist,67918,Diploma,4,No,No,Single
4746,34,Male,Finance,Developer,116666,Diploma,20,No,Yes,Married
4747,30,Female,HR,Research Scientist,135378,Diploma,7,No,No,Single
4748,52,Female,Admin,HR Executive,77235,PhD,21,No,Yes,Single
4749,28,Female,R&D,Developer,26125,Diploma,17,No,No,Married
4750,25,Male,Admin,HR Executive,127508,Diploma,3,No,Yes,Single
4751,40,Female,HR,Developer,141356,PhD,3,No,No,Divorced
4752,51,Male,Sales,Sales Executive,147422,High School,14,No,Yes,Married
4753,52,Male,Sales,Manager,120651,Diploma,26,No,No,Married
4754,56,Male,Admin,HR Executive,67511,Diploma,20,No,No,Single
4755,42,Female,Admin,Analyst,122012,Diploma,3,Yes,No,Divorced
4756,52,Female,Finance,Analyst,49046,Bachelors,10,No,Yes,Divorced
4757,40,Male,HR,Sales Executive,108296,PhD,18,No,Yes,Married
4758,52,Female,Finance,Sales Executive,142618,Diploma,18,Yes,No,Married
4759,53,Female,R&D,Analyst,30114,Bachelors,26,No,No,Single
4760,23,Female,Sales,HR Executive,20637,High School,27,No,No,Married
4761,31,Male,Tech,Analyst,58634,High School,4,No,Yes,Divorced
4762,23,Female,Tech,Manager,108713,Bachelors,24,Yes,No,Single
4763,23,Female,HR,Developer,55776,High School,2,No,No,Single
4764,45,Male,HR,Manager,43600,Masters,25,No,No,Divorced
4765,38,Female,Tech,Analyst,101787,High School,9,No,No,Divorced
4766,53,Male,HR,Developer,46809,Masters,23,No,No,Married
4767,37,Female,Sales,Analyst,43756,Bachelors,28,No,No,Divorced
4768,37,Female,R&D,Manager,79469,Masters,6,No,No,Single
4769,52,Female,R&D,Manager,58368,High School,22,No,No,Single
4770,45,Female,Finance,HR Executive,97185,Diploma,26,No,No,Divorced
4771,22,Female,Sales,HR Executive,147169,Masters,8,No,Yes,Married
4772,32,Female,HR,Manager,96902,High School,2,No,No,Single
4773,42,Male,HR,Developer,31880,Diploma,12,No,No,Married
4774,25,Female,Finance,HR Executive,103319,Bachelors,5,No,No,Divorced
4775,28,Female,Finance,HR Executive,145214,Bachelors,20,No,No,Married
4776,47,Female,HR,Research Scientist,77155,PhD,18,No,Yes,Single
4777,33,Male,HR,Research Scientist,136193,Bachelors,24,No,No,Divorced
4778,52,Male,Sales,HR Executive,107762,PhD,3,No,No,Single
4779,38,Male,Finance,Analyst,126745,Bachelors,21,No,No,Single
4780,54,Female,Sales,Developer,85316,Bachelors,4,No,Yes,Divorced
4781,32,Female,Admin,Sales Executive,90856,Bachelors,0,No,No,Married
4782,49,Male,HR,HR Executive,28727,PhD,16,Yes,No,Divorced
4783,53,Male,Tech,Research Scientist,97260,PhD,8,Yes,No,Single
4784,22,Male,Tech,Developer,59211,Masters,8,Yes,No,Single
4785,49,Female,Admin,Developer,105469,High School,23,Yes,Yes,Single
